Gender,Education,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,year,month,day,cancel_year,cancel_month,tenure,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed
male,College,0.0,Single,Nova,3099.54,Standard,2021,7,3,,,,34.0,9.0,60436.0,6041.0,0.0
male,Bachelor,21235.0,Married,Nova,3102.79,Standard,2015,9,2,,,,245.9,49.2,339074.7,33897.57,0.0
female,Bachelor,74665.0,Married,Nova,3103.92,Standard,2019,8,4,,,,157.9,57.0,378539.6,37845.66,0.0
male,Bachelor,74665.0,Married,Nova,3103.92,Standard,2015,6,21,,,,182.9,44.1,358157.1,35805.11,13472.4
female,Bachelor,97234.0,Single,Nova,3105.35,Standard,2017,5,30,,,,239.5,52.6,411618.3,41156.53,0.0
female,Bachelor,97234.0,Single,Nova,3105.35,Standard,2019,9,5,,,,234.6,44.1,410721.5,41064.65,12664.1
male,Doctor,22076.0,Single,Nova,3106.48,Standard,2021,6,22,,,,16.0,13.0,62835.0,6282.0,4606.0
male,Doctor,22076.0,Single,Nova,3106.48,Standard,2016,7,23,,,,202.0,71.0,560514.7,56044.17,6929.3
male,College,0.0,Married,Nova,3107.57,2021 Promotion,2021,3,28,,,,165.5,50.5,321778.6,32170.36,3559.0
male,College,0.0,Married,Nova,3107.59,Standard,2017,7,18,2021.0,8.0,4.0,113.3,22.0,278885.7,27884.47,0.0
female,Bachelor,77485.0,Married,Nova,3109.01,Standard,2019,3,23,,,,177.2,29.5,356744.8,35666.38,10282.8
female,Bachelor,77485.0,Married,Nova,3109.01,Standard,2021,10,23,2019.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0
female,Bachelor,33046.0,Married,Nova,3112.05,Standard,2016,11,11,,,,149.6,64.0,294094.1,29401.11,10218.1
female,Bachelor,85586.0,Married,Nova,3113.34,Standard,2016,9,28,,,,230.2,41.9,349260.0,34917.1,10653.5
female,Bachelor,85586.0,Married,Nova,3113.34,Standard,2016,11,10,,,,180.7,35.0,460610.4,46050.94,9878.1
female,Bachelor,54420.0,Single,Nova,3115.7,2021 Promotion,2021,4,18,,,,57.0,7.0,132552.0,13251.0,0.0
female,Bachelor,88782.0,Divorced,Nova,3118.93,Standard,2020,6,6,,,,143.4,29.4,341753.1,34169.21,0.0
female,Bachelor,88782.0,Divorced,Nova,3118.93,Standard,2016,12,14,,,,199.1,48.5,418118.9,41801.590000000004,38494.1
female,Bachelor,23008.0,Married,Nova,3118.98,Standard,2019,4,23,2021.0,1.0,2.0,172.1,44.8,257984.9,25794.59,0.0
male,Bachelor,72916.0,Single,Nova,3122.98,Standard,2017,4,27,2020.0,5.0,3.0,39.9,19.0,143968.7,14395.57,0.0
female,College,0.0,Married,Nova,3123.08,Standard,2018,9,9,,,,208.5,38.7,435431.2,43535.42,4381.4
male,College,0.0,Married,Nova,3123.08,Standard,2017,7,7,,,,157.8,23.5,346521.5,34645.25,12963.5
female,College,0.0,Married,Nova,3123.08,Standard,2019,12,5,,,,178.5,30.5,409467.6,40939.86,18359.0
male,College,0.0,Married,Nova,3123.08,Standard,2018,6,17,,,,166.6,33.6,366260.6,36620.06,18369.2
female,College,0.0,Married,Nova,3123.08,2021 Promotion,2021,4,13,2021.0,12.0,0.0,63.0,12.0,124740.0,12472.0,4109.0
male,College,0.0,Married,Nova,3123.08,Standard,2018,12,28,,,,135.1,38.1,403196.4,40308.74,18715.9
male,College,0.0,Married,Nova,3123.08,Standard,2018,8,2,,,,166.4,47.8,531010.3,53092.23,15914.5
female,Bachelor,81285.0,Single,Nova,3124.93,Standard,2018,6,24,,,,260.6,66.8,457005.1,45689.01,3182.0
male,Bachelor,34510.0,Divorced,Nova,3126.27,Standard,2020,11,20,,,,86.0,26.0,161104.0,16105.0,0.0
male,Bachelor,48056.0,Married,Nova,3129.11,Standard,2015,5,17,,,,207.6,42.9,487364.7,48729.07,0.0
male,Bachelor,42056.0,Married,Nova,3130.68,Standard,2017,1,3,,,,174.0,40.7,461445.6,46138.159999999996,3553.0
male,Bachelor,42056.0,Married,Nova,3130.68,2021 Promotion,2021,2,16,,,,132.7,40.0,380193.3,38010.73,12433.6
female,College,0.0,Single,Nova,3133.02,Standard,2018,6,24,,,,137.6,22.8,228782.9,22870.89,0.0
male,Bachelor,58850.0,Single,Nova,3133.5,2021 Promotion,2021,3,13,,,,36.0,5.0,115796.0,11578.0,3708.0
male,Bachelor,58850.0,Single,Nova,3133.5,Standard,2015,11,8,,,,143.1,43.1,345816.9,34574.19,30292.0
female,Bachelor,55855.0,Married,Nova,3135.41,Standard,2018,4,7,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
female,Bachelor,55855.0,Married,Nova,3135.41,Standard,2015,7,26,,,,217.0,28.8,466558.5,46648.45,18711.8
male,College,0.0,Single,Nova,3135.58,Standard,2019,3,3,,,,204.8,41.8,407440.2,40735.92,27240.4
female,College,0.0,Single,Nova,3136.08,Standard,2018,12,24,,,,184.8,43.5,411222.5,41113.35,8098.0
male,College,0.0,Single,Nova,3136.08,Standard,2015,10,12,,,,231.8,64.8,355547.5,35547.35,15780.0
female,Bachelor,59644.0,Married,Nova,3136.7,Standard,2019,3,26,,,,190.4,29.3,400765.8,40069.98,19017.0
female,Bachelor,59644.0,Married,Nova,3136.7,Standard,2016,4,3,,,,211.8,31.7,321831.2,32177.42,5112.9
male,Bachelor,31177.0,Married,Nova,3139.17,Standard,2015,7,18,,,,182.7,52.5,480139.0,48004.0,18559.0
male,Bachelor,31177.0,Married,Nova,3139.17,Standard,2021,11,24,,,,0.0,0.0,0.0,0.0,0.0
male,Bachelor,43499.0,Married,Nova,3141.25,Standard,2020,8,24,,,,97.1,14.7,206541.0,20649.3,0.0
female,Bachelor,24019.0,Married,Nova,3141.33,Standard,2019,2,4,2019.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,24019.0,Married,Nova,3141.33,Standard,2020,8,10,,,,77.6,19.5,175438.4,17540.04,2665.0
female,Bachelor,43285.0,Single,Nova,3142.74,Standard,2017,2,23,,,,113.1,41.4,296654.8,29655.579999999998,10312.3
female,Bachelor,43285.0,Single,Nova,3142.74,Standard,2020,12,21,,,,52.0,10.0,108141.0,10812.0,0.0
female,Bachelor,60108.0,Married,Nova,3142.81,Standard,2020,2,13,,,,263.2,71.8,446620.3,44652.23,12546.5
male,College,0.0,Divorced,Nova,3142.88,2021 Promotion,2021,2,17,,,,72.0,23.0,145395.0,14536.0,0.0
male,College,0.0,Divorced,Nova,3142.88,Standard,2020,4,5,,,,197.5,48.0,364893.9,36479.89,0.0
male,Bachelor,52082.0,Married,Nova,3145.46,Standard,2015,9,28,,,,164.0,53.1,340689.1,34058.61,0.0
female,Bachelor,28089.0,Single,Nova,3146.04,Standard,2018,9,8,2019.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
female,Bachelor,28089.0,Single,Nova,3146.04,2021 Promotion,2019,3,22,,,,214.2,78.3,566221.5,56613.45,13640.1
female,Bachelor,29698.0,Divorced,Nova,3147.97,Standard,2021,1,22,,,,65.0,1.0,71494.0,7148.0,0.0
female,Bachelor,29698.0,Divorced,Nova,3147.97,Standard,2020,6,20,,,,48.4,19.8,112683.2,11265.12,0.0
male,College,0.0,Married,Nova,3148.42,Standard,2015,12,8,,,,186.7,54.8,468673.5,46860.45,27351.4
female,College,0.0,Married,Nova,3148.42,Standard,2019,6,29,,,,157.8,11.9,177734.9,17767.69,0.0
female,Master,18486.0,Married,Nova,3151.16,Standard,2017,7,12,2021.0,1.0,4.0,149.3,62.7,369783.6,36973.36,0.0
male,Bachelor,58213.0,Married,Nova,3155.91,Standard,2020,12,9,,,,47.0,28.0,101062.0,10102.0,12161.0
female,Bachelor,58213.0,Married,Nova,3155.91,Standard,2018,9,17,,,,239.8,56.0,450387.4,45030.64,19216.8
female,Bachelor,46655.0,Single,Nova,3157.55,Standard,2021,6,15,,,,38.0,20.0,78927.0,7892.0,0.0
female,Bachelor,58248.0,Married,Nova,3157.74,Standard,2016,11,29,,,,231.9,51.7,375818.3,37572.63,11017.6
female,College,0.0,Single,Nova,3161.17,Standard,2016,4,27,,,,245.5,56.3,506400.8,50630.58,10870.7
female,College,0.0,Single,Nova,3161.17,Standard,2016,3,4,2019.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
male,College,0.0,Single,Nova,3164.38,Standard,2018,2,12,,,,168.8,42.5,464537.5,46444.75,9525.9
male,College,0.0,Single,Nova,3164.38,Standard,2021,1,8,,,,56.0,7.0,117642.0,11762.0,0.0
female,College,0.0,Married,Nova,3164.49,Standard,2017,4,17,2021.0,7.0,4.0,186.5,60.6,308809.1,30874.81,21908.9
female,College,0.0,Married,Nova,3164.49,Standard,2018,1,14,,,,174.6,46.8,295904.7,29583.47,12380.4
female,College,0.0,Married,Nova,3173.03,Standard,2021,1,30,,,,48.0,24.0,179004.0,17897.0,0.0
female,Bachelor,64706.0,Single,Nova,3176.36,Standard,2021,10,1,2019.0,6.0,-2.0,11.0,6.0,34210.0,3420.0,6124.0
female,Bachelor,64706.0,Single,Nova,3176.36,Standard,2021,9,13,,,,24.0,0.0,45275.0,4527.0,0.0
female,Bachelor,35551.0,Single,Nova,3176.87,Standard,2017,5,27,,,,205.3,37.6,309344.6,30926.06,13106.0
male,Bachelor,35551.0,Single,Nova,3176.87,Standard,2021,7,8,,,,20.0,6.0,40166.0,4016.0,0.0
male,Bachelor,65742.0,Married,Nova,3179.47,Standard,2021,7,30,,,,32.0,5.0,52613.0,5260.0,0.0
female,Bachelor,50989.0,Married,Nova,3184.36,Standard,2016,4,2,,,,194.2,67.0,476863.9,47681.29,14403.9
male,Bachelor,50989.0,Married,Nova,3184.36,Standard,2019,4,17,,,,189.5,27.3,328124.8,32805.18,0.0
female,College,0.0,Married,Nova,3187.35,Standard,2015,8,7,,,,192.8,51.7,281334.2,28126.12,17759.3
female,College,0.0,Married,Nova,3187.35,Standard,2018,8,7,2021.0,9.0,3.0,225.4,90.5,481801.3,48172.53,17318.1
male,Bachelor,81081.0,Married,Nova,3188.53,Standard,2018,10,23,,,,159.5,47.4,298954.8,29887.28,0.0
male,Bachelor,81081.0,Married,Nova,3188.53,Standard,2019,8,31,,,,169.1,45.6,365063.8,36501.38,25644.3
female,College,0.0,Single,Nova,3189.67,Standard,2016,10,5,,,,197.1,44.6,286341.3,28627.73,10869.5
female,Bachelor,80580.0,Married,Nova,3193.16,Standard,2020,8,29,,,,116.1,37.6,197263.2,19722.52,6233.9
male,Bachelor,52653.0,Single,Nova,3193.46,Standard,2016,3,8,2016.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,93405.0,Married,Nova,3193.82,Standard,2021,9,12,,,,29.0,8.0,34804.0,3479.0,0.0
female,Bachelor,93405.0,Married,Nova,3193.82,Standard,2016,6,8,,,,272.2,40.8,379845.3,37976.73,7159.2
male,Bachelor,62815.0,Married,Nova,3196.58,Standard,2015,5,10,,,,175.3,62.3,444534.7,44442.97,11951.1
male,College,0.0,Single,Nova,3199.7,Standard,2020,10,18,,,,104.8,31.3,166909.6,16686.96,0.0
male,College,0.0,Married,Nova,3199.75,Standard,2017,5,9,,,,224.1,54.9,475141.1,47505.11,27289.1
male,Bachelor,78784.0,Married,Nova,3199.82,Standard,2017,1,1,,,,213.3,52.4,394859.7,39478.47,14151.4
female,College,0.0,Married,Nova,3200.8,Standard,2021,11,17,,,,213.4,63.7,390107.9,39003.39,14385.5
female,Bachelor,68370.0,Married,Nova,3203.3,Standard,2019,3,1,,,,145.6,19.3,313557.3,31349.63,0.0
male,Bachelor,68370.0,Married,Nova,3203.3,Standard,2018,1,3,,,,208.2,60.5,385107.3,38502.33,15079.7
female,Bachelor,24695.0,Married,Nova,3207.47,Standard,2019,2,8,,,,148.9,55.8,260473.3,26041.03,12577.0
male,Bachelor,52367.0,Married,Nova,3208.23,Standard,2017,11,27,,,,214.6,79.3,245117.0,24505.7,0.0
female,Bachelor,40135.0,Married,Nova,3208.92,Standard,2016,4,13,,,,216.4,81.8,477102.0,47701.9,45904.9
male,Bachelor,78494.0,Divorced,Nova,3209.66,Standard,2016,9,5,,,,167.2,40.4,337266.1,33717.81,0.0
male,High School or Below,23554.0,Divorced,Nova,3210.14,Standard,2016,6,17,,,,154.2,60.9,329392.3,32930.73,19278.8
male,College,0.0,Divorced,Nova,3210.42,Standard,2017,11,21,,,,197.1,60.1,440202.3,44013.53,10863.0
female,Doctor,16269.0,Divorced,Nova,3211.07,Standard,2017,7,5,,,,211.5,54.0,325050.4,32496.34,22888.5
female,Bachelor,53984.0,Divorced,Nova,3214.98,Standard,2020,5,4,2021.0,1.0,1.0,79.9,28.5,207605.4,20757.239999999998,7425.2
male,Bachelor,53984.0,Divorced,Nova,3214.98,Standard,2019,3,25,,,,171.4,39.3,378044.8,37794.68,18179.2
male,Bachelor,24191.0,Married,Nova,3215.2,Standard,2016,9,4,,,,186.8,44.4,358509.8,35842.18,17739.8
male,Bachelor,68776.0,Married,Nova,3218.61,Standard,2015,10,25,,,,175.1,78.4,425786.9,42571.99,0.0
female,Bachelor,45892.0,Married,Nova,3219.15,Standard,2019,6,4,,,,213.9,38.7,368243.2,36818.42,0.0
female,Bachelor,45892.0,Married,Nova,3219.15,Standard,2020,7,14,,,,124.1,34.3,203259.2,20320.92,3382.0
male,High School or Below,19098.0,Married,Nova,3220.78,2021 Promotion,2021,4,14,,,,37.0,5.0,59244.0,5922.0,0.0
female,High School or Below,19098.0,Married,Nova,3220.78,Standard,2018,12,15,2019.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
female,Bachelor,77882.0,Married,Nova,3221.79,Standard,2021,11,14,,,,4.0,4.0,6335.0,633.0,4858.0
female,Bachelor,77882.0,Married,Nova,3221.79,Standard,2019,4,23,,,,197.6,63.9,346816.5,34672.95,4800.0
female,College,0.0,Single,Nova,3223.22,Standard,2015,9,20,,,,218.4,64.4,313683.8,31361.38,12350.0
female,Bachelor,70277.0,Married,Nova,3223.33,Standard,2021,11,29,,,,0.0,0.0,0.0,0.0,0.0
male,Bachelor,29606.0,Married,Nova,3225.4,Standard,2020,3,14,,,,175.7,41.5,361790.6,36173.76,10597.6
male,Bachelor,91774.0,Single,Nova,3226.52,Standard,2021,6,23,,,,22.0,4.0,33530.0,3351.0,0.0
male,Bachelor,91774.0,Single,Nova,3226.52,Standard,2020,2,22,2020.0,11.0,0.0,112.10000000000001,20.9,204377.3,20434.03,20369.9
male,High School or Below,19948.0,Divorced,Nova,3226.79,Standard,2018,9,10,,,,201.7,57.4,407095.1,40701.21,19985.9
female,Bachelor,83252.0,Married,Nova,3226.85,Standard,2015,11,20,,,,266.0,63.3,381537.2,38145.62,14726.9
female,Bachelor,83252.0,Married,Nova,3226.85,Standard,2019,7,28,,,,169.5,44.4,386394.5,38630.35,7949.6
female,Bachelor,62873.0,Divorced,Nova,3230.58,Standard,2016,1,7,,,,201.0,27.3,296415.5,29636.55,10945.9
female,Bachelor,62873.0,Divorced,Nova,3230.58,Standard,2021,6,25,,,,30.0,10.0,83726.0,8370.0,0.0
male,Bachelor,62873.0,Divorced,Nova,3230.58,2021 Promotion,2021,3,8,,,,61.0,22.0,107422.0,10738.0,6916.0
male,Bachelor,62873.0,Divorced,Nova,3230.58,Standard,2018,6,2,,,,140.2,72.6,317542.8,31749.48,9159.9
male,Bachelor,62873.0,Divorced,Nova,3230.58,Standard,2016,1,4,,,,147.7,44.9,299138.1,29906.91,12652.1
female,Bachelor,62873.0,Divorced,Nova,3230.58,Standard,2021,11,14,,,,11.0,8.0,14385.0,1438.0,0.0
male,Bachelor,62873.0,Divorced,Nova,3230.58,Standard,2016,7,31,,,,151.9,23.1,237532.0,23747.5,14962.5
female,Bachelor,62873.0,Divorced,Nova,3230.58,Standard,2019,7,26,,,,173.8,59.7,248735.2,24867.22,23651.0
female,College,0.0,Single,Nova,3233.26,Standard,2017,2,7,,,,188.5,42.8,428826.2,42875.52,0.0
female,Bachelor,75690.0,Married,Nova,3235.36,2021 Promotion,2021,4,28,,,,86.0,16.0,175321.0,17527.0,4063.0
male,College,0.0,Single,Nova,3237.31,Standard,2021,10,18,,,,1.0,1.0,23220.0,2322.0,0.0
female,Doctor,27982.0,Divorced,Nova,3237.5,2021 Promotion,2019,12,23,,,,234.0,28.8,499465.2,49938.22,17243.7
male,Bachelor,60097.0,Single,Nova,3237.92,Standard,2015,6,25,,,,206.0,48.5,376630.3,37654.63,3415.0
female,Bachelor,60244.0,Married,Nova,3238.0,Standard,2020,8,31,,,,115.9,27.4,267843.4,26779.739999999998,5912.0
male,Bachelor,60244.0,Married,Nova,3238.0,Standard,2019,4,22,,,,130.0,71.8,316434.7,31636.07,0.0
male,Bachelor,60244.0,Married,Nova,3238.0,Standard,2021,11,14,,,,11.0,0.0,6175.0,617.0,0.0
male,Bachelor,60244.0,Married,Nova,3238.0,Standard,2018,3,20,,,,170.0,57.1,257836.1,25777.61,28351.5
female,Bachelor,60244.0,Married,Nova,3238.0,Standard,2021,7,21,,,,41.0,6.0,65612.0,6560.0,0.0
male,Bachelor,60244.0,Married,Nova,3238.0,Standard,2020,9,24,2020.0,12.0,0.0,17.1,7.6,24572.7,2456.9700000000003,7693.1
female,Bachelor,60244.0,Married,Nova,3238.0,Standard,2020,9,6,2021.0,5.0,1.0,70.3,7.0,91420.2,9138.82,0.0
female,Bachelor,60244.0,Married,Nova,3238.0,Standard,2021,1,31,,,,67.0,7.0,143730.0,14370.0,0.0
male,Bachelor,60244.0,Married,Nova,3238.0,Standard,2019,8,29,,,,230.1,46.8,546805.4,54672.94,9044.0
male,Bachelor,60244.0,Married,Nova,3238.0,Standard,2015,7,14,,,,236.0,53.6,437214.6,43714.76,22321.0
female,Bachelor,68745.0,Married,Nova,3238.93,Standard,2020,10,17,,,,98.7,8.9,242391.3,24235.33,0.0
female,Bachelor,68745.0,Married,Nova,3238.93,Standard,2020,6,20,,,,135.4,38.6,384846.4,38476.34,8430.5
female,Doctor,16061.0,Single,Nova,3239.12,Standard,2019,12,26,,,,251.7,38.6,380563.5,38046.85,8200.4
male,Bachelor,30646.0,Married,Nova,3240.67,2021 Promotion,2021,2,6,,,,65.0,7.0,104038.0,10400.0,2497.0
female,Bachelor,66889.0,Married,Nova,3241.31,Standard,2016,4,15,,,,210.0,42.8,398510.5,39842.05,8698.0
male,Bachelor,66889.0,Married,Nova,3241.31,Standard,2015,5,8,,,,190.7,31.3,391022.9,39095.69,20148.7
female,Bachelor,89196.0,Divorced,Nova,3241.59,Standard,2019,11,5,2020.0,7.0,1.0,32.3,20.9,65215.6,6519.16,0.0
female,Bachelor,33701.0,Single,Nova,3241.84,Standard,2017,8,3,,,,153.2,39.2,415350.5,41525.65,6868.0
female,Bachelor,72330.0,Married,Nova,3242.04,Standard,2018,10,5,2021.0,2.0,3.0,200.6,39.9,329600.5,32954.95,0.0
male,Bachelor,72330.0,Married,Nova,3242.04,Standard,2021,6,3,,,,171.4,40.9,348827.5,34875.05,18419.7
male,Bachelor,68103.0,Divorced,Nova,3244.82,Standard,2021,7,24,,,,19.0,8.0,61822.0,6181.0,4792.0
female,Bachelor,46435.0,Married,Nova,3245.33,Standard,2019,12,17,,,,203.9,64.7,406106.8,40603.58,19165.8
female,Bachelor,46435.0,Married,Nova,3245.33,Standard,2020,1,29,2020.0,9.0,0.0,114.0,15.2,205103.1,20508.41,0.0
male,Bachelor,35592.0,Married,Nova,3245.48,Standard,2017,7,23,2018.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
female,Bachelor,20166.0,Married,Nova,3252.83,Standard,2018,10,7,,,,146.1,47.7,331004.7,33093.37,16955.6
male,Bachelor,20166.0,Married,Nova,3252.83,Standard,2017,3,26,,,,187.5,54.6,458991.4,45890.44,7584.8
male,College,0.0,Married,Nova,3256.77,2021 Promotion,2021,3,1,2021.0,12.0,0.0,49.0,6.0,110771.0,11075.0,0.0
male,College,0.0,Married,Nova,3256.77,Standard,2020,8,13,,,,60.1,10.0,143626.8,14359.68,2557.0
female,Bachelor,52782.0,Married,Nova,3259.89,Standard,2017,11,13,,,,187.0,38.6,406379.2,40630.32,9433.3
male,College,0.0,Married,Nova,3260.74,Standard,2017,7,24,2019.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
male,College,0.0,Married,Nova,3260.74,Standard,2017,1,18,2017.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
female,College,0.0,Divorced,Nova,3261.02,Standard,2020,2,24,,,,137.8,35.9,403208.7,40315.17,20347.8
male,Bachelor,25820.0,Divorced,Nova,3265.16,Standard,2017,2,14,,,,238.3,55.9,430914.1,43082.21,15901.1
female,Bachelor,25820.0,Divorced,Nova,3265.16,Standard,2015,10,2,,,,148.9,17.4,208033.0,20798.7,0.0
female,Bachelor,25820.0,Divorced,Nova,3265.16,Standard,2015,5,3,,,,155.4,76.4,456855.1,45680.31,48147.9
female,Bachelor,25820.0,Divorced,Nova,3265.16,2021 Promotion,2019,6,12,,,,222.2,54.3,408336.8,40825.08,16449.4
female,Bachelor,25820.0,Divorced,Nova,3265.16,Standard,2018,1,29,,,,253.2,72.0,416625.8,41653.18,13798.5
female,Bachelor,25820.0,Divorced,Nova,3265.16,Standard,2016,7,13,,,,140.3,21.3,415410.5,41535.85,11991.2
male,Bachelor,25820.0,Divorced,Nova,3265.16,Standard,2015,7,26,,,,180.0,54.1,436930.4,43686.24,4677.0
female,Bachelor,25820.0,Divorced,Nova,3265.16,Standard,2016,6,13,2020.0,6.0,4.0,119.7,36.1,150413.5,15038.85,8741.9
male,Bachelor,28729.0,Single,Nova,3267.71,Standard,2017,5,9,,,,103.8,24.0,260235.2,26016.72,10219.0
male,College,0.0,Single,Nova,3268.32,Standard,2020,5,27,,,,239.0,40.6,352543.1,35245.91,11691.7
male,College,0.0,Single,Nova,3268.32,Standard,2021,8,25,,,,25.0,0.0,30948.0,3093.0,0.0
female,Bachelor,26140.0,Married,Nova,3269.01,Standard,2021,10,8,,,,9.0,0.0,8887.0,888.0,0.0
female,Bachelor,26140.0,Married,Nova,3269.01,Standard,2015,8,12,,,,0.0,0.0,0.0,0.0,0.0
male,College,0.0,Married,Nova,3272.01,Standard,2016,6,2,,,,198.2,59.6,343800.7,34371.47,16241.7
male,Bachelor,83869.0,Married,Nova,3274.04,Standard,2017,8,18,,,,222.1,46.9,388030.8,38796.28,11131.0
female,Bachelor,31686.0,Married,Nova,3274.19,Standard,2017,2,20,2020.0,12.0,3.0,110.2,22.8,343261.6,34323.76,9384.1
female,Bachelor,69263.0,Married,Nova,3275.16,Standard,2015,7,6,,,,188.2,51.6,533404.8,53331.68,10603.9
male,Bachelor,69263.0,Married,Nova,3275.16,Standard,2018,11,30,,,,110.7,33.4,194913.5,19486.35,10932.6
female,Bachelor,70247.0,Single,Nova,3278.53,Standard,2015,6,5,,,,175.5,31.8,336601.4,33655.64,7598.1
female,College,0.0,Single,Nova,3288.21,Standard,2015,12,19,,,,113.3,31.8,327279.6,32721.96,6648.1
male,College,0.0,Single,Nova,3288.21,Standard,2016,6,29,,,,242.4,93.4,499395.6,49930.76,12881.5
female,College,0.0,Single,Nova,3288.66,2021 Promotion,2016,10,22,,,,247.0,84.8,433757.4,43364.84,10974.4
male,College,0.0,Single,Nova,3288.66,Standard,2020,4,29,,,,220.8,36.8,423663.4,42356.74,4554.0
female,High School or Below,17860.0,Single,Nova,3288.83,Standard,2017,11,10,2018.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,40097.0,Single,Nova,3289.12,Standard,2018,5,7,,,,201.1,60.9,525675.7,52557.37,4309.0
female,Bachelor,40097.0,Single,Nova,3289.12,Standard,2016,8,20,,,,133.3,52.1,311878.7,31180.87,3544.0
female,Bachelor,21947.0,Married,Nova,3289.13,Standard,2017,11,12,,,,189.0,52.8,528923.7,52884.17,20590.3
male,College,0.0,Married,Nova,3289.55,Standard,2019,9,30,,,,131.0,41.7,351344.0,35127.7,14772.7
male,College,0.0,Married,Nova,3289.55,2021 Promotion,2015,12,16,,,,216.9,54.3,438563.7,43848.87,3826.0
male,College,0.0,Single,Nova,3293.25,Standard,2020,8,1,,,,81.7,1.0,193448.9,19340.989999999998,0.0
male,Bachelor,66114.0,Single,Nova,3299.34,Standard,2021,8,3,,,,2.0,2.0,1290.0,129.0,0.0
female,Bachelor,59592.0,Divorced,Nova,3300.61,2021 Promotion,2021,3,8,,,,67.0,14.0,163743.0,16370.0,3940.0
male,College,0.0,Single,Nova,3300.68,Standard,2016,3,5,,,,157.9,43.6,366693.7,36661.57,3358.0
male,Bachelor,29385.0,Single,Nova,3303.09,Standard,2021,12,29,,,,0.0,0.0,0.0,0.0,0.0
male,Bachelor,29385.0,Single,Nova,3303.09,Standard,2019,2,2,,,,234.2,53.0,416612.5,41654.75,11236.6
female,Master,23931.0,Single,Nova,3304.76,Standard,2020,12,31,,,,59.0,22.0,148031.0,14799.0,12705.0
male,Bachelor,40778.0,Single,Nova,3305.13,Standard,2017,3,25,,,,204.3,48.7,384362.1,38426.91,9653.0
male,Bachelor,79797.0,Divorced,Nova,3308.0,Standard,2021,8,15,,,,0.0,0.0,0.0,0.0,0.0
female,Bachelor,72140.0,Divorced,Nova,3309.12,Standard,2016,10,25,2016.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,72140.0,Divorced,Nova,3309.12,Standard,2019,10,16,2020.0,6.0,1.0,55.1,19.0,93400.2,9338.22,11495.0
female,Bachelor,85632.0,Married,Nova,3309.25,Standard,2017,11,28,,,,135.0,19.5,324993.5,32492.55,0.0
female,Bachelor,85632.0,Married,Nova,3309.25,Standard,2020,4,19,,,,134.0,17.4,365059.6,36498.26,0.0
male,Bachelor,21246.0,Married,Nova,3311.16,Standard,2016,1,23,,,,175.6,43.5,483935.8,48385.98,7592.4
female,Bachelor,21246.0,Married,Nova,3311.16,Standard,2019,11,20,,,,214.3,77.4,477557.5,47746.35,22840.0
female,Doctor,27431.0,Married,Nova,3312.18,Standard,2019,3,8,,,,152.7,52.1,236325.7,23628.07,37435.4
female,Doctor,27431.0,Married,Nova,3312.18,Standard,2018,4,18,,,,152.2,55.1,282275.7,28219.77,4480.0
male,College,0.0,Single,Nova,3312.25,Standard,2016,11,22,2017.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,26285.0,Married,Nova,3312.32,Standard,2018,6,16,,,,168.1,58.1,372226.39999999997,37213.340000000004,18264.7
female,Bachelor,26285.0,Married,Nova,3312.32,Standard,2016,9,10,,,,235.9,74.3,489697.2,48961.42,12641.4
female,Bachelor,40348.0,Married,Nova,3313.01,Standard,2020,8,5,,,,122.6,45.1,287323.5,28728.05,0.0
female,Bachelor,63583.0,Married,Nova,3314.55,Standard,2019,10,26,,,,173.9,38.2,413800.9,41373.79,8259.0
female,Bachelor,74142.0,Married,Nova,3317.9,Standard,2019,4,7,,,,201.1,67.8,444078.0,44400.5,20047.5
female,Bachelor,69152.0,Single,Nova,3319.62,Standard,2016,7,20,,,,193.5,40.2,278416.5,27832.75,3588.0
male,Bachelor,69152.0,Single,Nova,3319.62,Standard,2015,9,10,,,,246.4,47.5,449279.5,44918.35,13811.0
male,Bachelor,70410.0,Married,Nova,3323.09,Standard,2021,6,17,,,,56.0,4.0,91822.0,9181.0,0.0
male,Doctor,12762.0,Married,Nova,3323.86,Standard,2019,7,22,,,,129.0,26.0,294596.0,29456.0,0.0
female,College,0.0,Married,Nova,3324.55,2021 Promotion,2021,3,26,,,,63.0,9.0,132869.0,13285.0,4288.0
male,Bachelor,45944.0,Married,Nova,3330.67,Standard,2016,8,7,,,,256.9,65.2,462041.5,46196.15,16093.8
